county_fips,year,d_votes,r_votes
30063,2004,51.44322428124761,45.73514832608861
30063,2008,61.807999458581484,35.09576340010828
30063,2012,57.39264232759827,39.606938033291364
30063,2016,53.27939462527237,37.582554938094354
30063,2020,60.643401636478075,36.85152807888664
30065,2000,23.198912550974175,71.6810149524241
30065,2004,23.94303515798843,74.00979083222073
30065,2008,27.580225498699047,68.56027753686035
30065,2012,20.44038221852929,76.15288741171582
30065,2016,13.60098320360508,80.58172879967228
30065,2020,14.335300242971192,84.10274210343631
30067,2000,29.084526059951394,61.07210369970294
30067,2004,38.93148350979676,58.06255324327614
30067,2008,42.51655629139073,44.58481915435558
30067,2012,43.14552919708029,53.7066605839416
30067,2016,38.41222352815471,53.21081312105994
30067,2020,45.651046169808055,52.0923396161162
30069,2000,11.76470588235294,83.00653594771242
30069,2004,18.835616438356166,78.08219178082192
30069,2008,22.666666666666664,75.66666666666667
30069,2012,16.44295302013423,80.53691275167785
30069,2016,9.316770186335404,86.33540372670807
30069,2020,11.206896551724139,85.63218390804597
30071,2000,18.985637342908436,77.51346499102334
30071,2004,21.013824884792626,77.2811059907834
30071,2008,28.68705035971223,63.98381294964028
30071,2012,21.14003590664273,75.76301615798923
30071,2016,14.647627821280516,79.36434822662368
30071,2020,17.46431570109152,81.27623845507976
30073,2000,27.348066298342545,67.26519337016575
30073,2004,33.42657342657343,64.79020979020979
30073,2008,42.39168110918544,55.04332755632583
30073,2012,35.85877160720853,61.529974255240894
30073,2016,27.102460521483657,66.0668380462725
30073,2020,30.150250417362273,67.81302170283806
30075,2000,11.408730158730158,85.31746031746032
30075,2004,14.965986394557824,83.18756073858114
30075,2008,14.814814814814813,57.12250712250713
30075,2012,16.55306718597858,81.11002921129503
30075,2016,12.060778727445394,83.9506172839506
30075,2020,13.556338028169016,85.38732394366197
30077,2000,22.52824858757062,69.59745762711864
30077,2004,26.890459363957596,70.42402826855124
30077,2008,34.72789115646259,57.244897959183675
30077,2012,31.988472622478387,65.05763688760807
30077,2016,19.720830350751612,72.61989978525412
30077,2020,23.655237496067947,74.07989933941491
30079,2000,21.983914209115284,72.5201072386059
30079,2004,24.592391304347828,74.18478260869566
30079,2008,25.421686746987955,60.60240963855422
30079,2012,23.75533428165007,73.96870554765292
30079,2016,14.513788098693759,80.6966618287373
30079,2020,16.93548387096774,81.04838709677419
30081,2000,25.82086088873419,65.21058127392969
30081,2004,30.92721232256116,66.8428470754052
30081,2008,38.00732998506855,58.829917198316814
30081,2012,32.80644870755652,64.42853282896515
30081,2016,27.589111544600108,65.65880475261571
30081,2020,30.739818290244504,67.05019819693409
30083,2000,25.241755516984878,70.86536077361765
30083,2004,25.998142989786444,72.1912720519963
30083,2008,26.638618246235605,70.50487156775908
30083,2012,21.571582346609258,75.56512378902045
30083,2016,13.775405460890989,80.22993225210429
30083,2020,15.091410831321145,82.78716798896171
30085,2000,53.999475478625754,42.09284028324154
30085,2004,54.493545183714,43.74379344587885
30085,2008,51.829391550434615,29.775621588841723
